,log_rank_greater,hc_greater,fisher_greater,min_p_greater,berk_jones_greater,wilcoxon_greater,log_rank_less,hc_less,fisher_less,min_p_less,berk_jones_less,wilcoxon_less,mu,eps,beta,itr
0,1.0810257685412883,2.2803511315436977,4173.430693129297,7.958432538798607,4.322161929452679,5.628119621683759,1.0810257685412883,1.3707833052862317,3989.296227586586,7.526162663165225,2.903705376872594,0.003601808285571853,0.0015201804919084164,0.022360679774997897,0.5,0
1,5.046841765341921,5.072496806656632,4326.976057667314,10.439247736477695,11.021768503180382,62.984501120204996,5.046841765341921,3.1337639867563762,4010.902992603049,9.129102794999447,3.325199832232771,-0.0,0.005559580850812226,0.022360679774997897,0.5,0
2,8.539224572059958,17.270612182309574,4514.079544811264,12.361171596483567,14.50865773842789,176.00733655892873,8.539224572059958,2.732494613017149,3862.935822876633,8.128314299800433,5.089241197301607,-0.0,0.007714073485873534,0.022360679774997897,0.5,0
3,8.047703620416423,31.282112768683696,4549.306066588008,12.4164430415959,14.50858111840309,134.76580142413357,8.047703620416423,0.9236923036483337,3748.0484711054255,8.494473434235685,8.488139887215917,-0.0,0.009386422122097223,0.022360679774997897,0.5,0
4,6.315480373651878,12.990386718776211,4415.320739618726,11.13486971688084,14.508593742834593,93.84557957205064,6.315480373651878,5.346012706120083,4008.8401224547306,11.020157392175305,3.435555111924383,-0.0,0.010802912142701855,0.022360679774997897,0.5,0
5,3.0874200145807436,7.875311216739845,4118.9953244685175,8.876705721155744,13.229033474366064,28.37475827734932,3.0874200145807436,2.6475267750418094,3998.369069922241,9.786571822611103,3.2565294943424363,4.752864768421425e-13,0.012054082348800937,0.022360679774997897,0.5,0
6,10.40928483915083,223.5000848976947,4392.991191706269,19.0880375400945,14.508657738524219,237.98788712259002,10.40928483915083,0.9870108177370168,3827.5075165645576,7.481730921274772,5.2575898929531535,-0.0,0.013187072904189667,0.022360679774997897,0.5,0
7,8.400280399395053,113.83245855773325,4541.353251239291,24.205122047703952,14.50865773852355,162.3696360464379,8.400280399395053,2.5683144814763343,3964.5607109831417,8.78500132146543,3.5753275230241712,-0.0,0.014230139925143126,0.022360679774997897,0.5,0
8,7.331234532317476,53.91909828774857,4429.3245068094475,15.501080899547732,14.508657738523802,132.45852108632934,7.331234532317476,0.4836605728346222,3858.2769440278385,7.310382636761689,4.652098476079542,-0.0,0.015201804919084164,0.022360679774997897,0.5,0
9,2.7166419470245478,4.213455780530752,4178.7586984529935,7.508899248008585,8.141617175228673,21.275598410937167,2.7166419470245478,1.1157002735102277,3942.441211459175,7.5640468985346585,3.776241587657875,5.756055633790048e-10,0.0015201804919084164,0.013471511798048225,0.5666666666666667,0
10,1.5169513380238009,2.2089704882191494,4060.5933850670835,8.335637026838045,4.164458346353138,10.89729956060628,1.5169513380238009,0.786101568857166,3875.9313387549973,8.226508031191733,3.8157931143242427,1.8508317978651327e-05,0.005559580850812226,0.013471511798048225,0.5666666666666667,0
11,2.9115695585831083,35.965983856121724,4213.774362546565,14.767593612492675,9.265846905189113,25.805753042433164,2.9115695585831083,4.103870066395947,3993.566909917488,10.534124876621364,3.2383210792498507,6.2044813731369354e-12,0.007714073485873534,0.013471511798048225,0.5666666666666667,0
